,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
30506,21000,2019-04-20,24,Chinelo Xadrez,2,66,132
30507,21000,2019-04-20,24,Terno Listrado,3,709,2127
30526,21013,2019-04-20,24,Meia Listrado,2,37,74
30527,21013,2019-04-20,24,Gorro Liso,2,92,184
30528,21013,2019-04-20,24,Cinto Liso,3,209,627
30584,21051,2019-04-20,24,Mochila Linho,1,311,311
30587,21053,2019-04-20,24,Cinto,5,200,1000
30588,21055,2019-04-20,24,Mochila,1,270,270
30589,21055,2019-04-20,24,Cueca Xadrez,2,60,120
30600,21066,2019-04-20,24,Meia Estampa,1,50,50
30612,21078,2019-04-20,24,Camisa Gola V Listrado,2,116,232
30613,21078,2019-04-20,24,Short,2,90,180
30699,21127,2019-04-20,24,Relógio Liso,3,216,648
30706,21133,2019-04-20,24,Terno Liso,2,720,1440
30707,21133,2019-04-20,24,Camiseta Liso,1,187,187
30710,21136,2019-04-20,24,Pulseira Liso,3,87,261
30715,21140,2019-04-20,24,Cueca Linho,3,93,279
30716,21140,2019-04-20,24,Camisa Gola V,1,100,100
30735,21151,2019-04-20,24,Camisa Gola V,2,100,200
30736,21151,2019-04-20,24,Meia Xadrez,2,41,82
30737,21151,2019-04-20,24,Camisa Estampa,2,113,226
30738,21151,2019-04-20,24,Gorro Liso,4,92,368
30739,21151,2019-04-20,24,Camisa Gola V Listrado,1,116,116
