,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65188,45087,2019-08-21,15,Terno Xadrez,4,709,2836
65189,45087,2019-08-21,15,Short Estampa,1,96,96
65271,45142,2019-08-21,15,Gorro Estampa,1,93,93
65272,45142,2019-08-21,15,Calça,3,170,510
65281,45150,2019-08-21,15,Camisa Gola V Listrado,2,116,232
65282,45150,2019-08-21,15,Sapato Liso,1,368,368
65301,45162,2019-08-21,15,Mochila Listrado,1,275,275
65359,45203,2019-08-21,15,Relógio Xadrez,3,214,642
65380,45220,2019-08-21,15,Terno Listrado,1,709,709
65388,45226,2019-08-21,15,Terno Estampa,2,706,1412
65389,45226,2019-08-21,15,Tênis Listrado,1,262,262
