,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
10723,7403,2019-02-09,15,Bermuda Listrado,1,163,163
10724,7403,2019-02-09,15,Gorro,1,80,80
10741,7414,2019-02-09,15,Chinelo Liso,3,71,213
10742,7414,2019-02-09,15,Meia,2,30,60
10749,7422,2019-02-09,15,Calça Xadrez,3,185,555
10756,7430,2019-02-09,15,Camiseta,2,180,360
10767,7437,2019-02-09,15,Chinelo Listrado,1,73,73
10768,7437,2019-02-09,15,Calça Linho,3,211,633
10787,7452,2019-02-09,15,Camisa Linho,1,141,141
10788,7452,2019-02-09,15,Bermuda Estampa,1,169,169
10830,7486,2019-02-09,15,Tênis Estampa,1,256,256
10831,7486,2019-02-09,15,Bermuda,1,150,150
10905,7542,2019-02-09,15,Terno Estampa,1,706,706
