,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
82190,57018,2019-10-20,15,Pulseira Estampa,1,87,87
82191,57018,2019-10-20,15,Short Estampa,2,96,192
82272,57080,2019-10-20,15,Camiseta Liso,2,187,374
82273,57080,2019-10-20,15,Mochila Listrado,2,275,550
82274,57080,2019-10-20,15,Short Liso,5,108,540
82275,57080,2019-10-20,15,Calça,2,170,340
82283,57085,2019-10-20,15,Camisa Gola V Liso,1,118,118
82284,57085,2019-10-20,15,Sapato Listrado,1,363,363
82289,57090,2019-10-20,15,Chinelo Listrado,2,73,146
82290,57090,2019-10-20,15,Gorro Liso,3,92,276
82296,57095,2019-10-20,15,Camiseta,2,180,360
82297,57095,2019-10-20,15,Tênis,4,250,1000
