,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
25715,17758,2019-04-03,15,Camiseta Estampa,1,196,196
25716,17758,2019-04-03,15,Cinto Xadrez,1,215,215
25719,17761,2019-04-03,15,Cueca,4,50,200
25720,17761,2019-04-03,15,Casaco Estampa,3,256,768
25734,17768,2019-04-03,15,Bermuda Listrado,1,163,163
25735,17768,2019-04-03,15,Bermuda Linho,1,195,195
25743,17777,2019-04-03,15,Terno Linho,1,750,750
25744,17777,2019-04-03,15,Meia,1,30,30
25745,17777,2019-04-03,15,Meia Linho,1,78,78
25849,17837,2019-04-03,15,Polo Listrado,4,149,596
25853,17839,2019-04-03,15,Calça Liso,1,190,190
25877,17858,2019-04-03,15,Cinto Liso,1,209,209
25878,17858,2019-04-03,15,Chinelo,1,60,60
25879,17858,2019-04-03,15,Casaco Linho,1,299,299
25905,17875,2019-04-03,15,Gorro Xadrez,2,85,170
