,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
6789,4617,2019-01-26,15,Meia Liso,1,38,38
6790,4617,2019-01-26,15,Camiseta Linho,2,223,446
6797,4621,2019-01-26,15,Meia Estampa,1,50,50
6816,4639,2019-01-26,15,Meia Listrado,2,37,74
6824,4644,2019-01-26,15,Calça Estampa,2,177,354
6878,4689,2019-01-26,15,Cueca Liso,1,69,69
6945,4744,2019-01-26,15,Tênis Linho,1,294,294
6946,4744,2019-01-26,15,Short Estampa,5,96,480
6947,4744,2019-01-26,15,Calça Liso,1,190,190
6948,4744,2019-01-26,15,Meia Liso,2,38,76
6955,4748,2019-01-26,15,Camiseta,2,180,360
6956,4748,2019-01-26,15,Sapato Xadrez,1,368,368
7011,4789,2019-01-26,15,Sunga Linho,1,149,149
