,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3141,2120,2019-01-13,15,Bermuda Estampa,1,169,169
3142,2120,2019-01-13,15,Cinto,1,200,200
3222,2172,2019-01-13,15,Cinto,1,200,200
3264,2197,2019-01-13,15,Meia Liso,2,38,76
3265,2197,2019-01-13,15,Camisa Gola V Linho,1,145,145
3278,2207,2019-01-13,15,Polo,1,130,130
3279,2207,2019-01-13,15,Sunga Estampa,1,120,120
3280,2207,2019-01-13,15,Chinelo Listrado,4,73,292
3289,2213,2019-01-13,15,Camiseta Linho,1,223,223
3290,2213,2019-01-13,15,Terno Xadrez,3,709,2127
3378,2278,2019-01-13,15,Relógio Liso,1,216,216
