,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
74207,51443,2019-09-22,15,Calça,3,170,510
74208,51443,2019-09-22,15,Casaco Xadrez,1,259,259
74252,51475,2019-09-22,15,Casaco Listrado,4,269,1076
74253,51475,2019-09-22,15,Terno,3,700,2100
74320,51523,2019-09-22,15,Gorro,3,80,240
74321,51523,2019-09-22,15,Gorro Xadrez,2,85,170
74337,51539,2019-09-22,15,Camiseta Linho,4,223,892
74381,51568,2019-09-22,15,Tênis,1,250,250
74382,51568,2019-09-22,15,Tênis Estampa,2,256,512
74383,51568,2019-09-22,15,Camiseta Xadrez,1,200,200
74384,51568,2019-09-22,15,Mochila Xadrez,1,283,283
74385,51568,2019-09-22,15,Chinelo Estampa,2,74,148
74386,51568,2019-09-22,15,Relógio,2,200,400
74446,51619,2019-09-22,15,Short Xadrez,5,100,500
74447,51619,2019-09-22,15,Sapato Listrado,1,363,363
