,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
68249,47228,2019-09-01,15,Chinelo Xadrez,5,66,330
68253,47230,2019-09-01,15,Calça Listrado,1,181,181
68276,47249,2019-09-01,15,Camiseta Liso,1,187,187
68277,47252,2019-09-01,15,Mochila Liso,3,276,828
68278,47252,2019-09-01,15,Sapato Listrado,4,363,1452
68279,47252,2019-09-01,15,Bermuda,4,150,600
68292,47262,2019-09-01,15,Chinelo,5,60,300
68335,47291,2019-09-01,15,Meia Linho,1,78,78
68378,47330,2019-09-01,15,Sunga Linho,2,149,298
68467,47395,2019-09-01,15,Tênis,2,250,500
68468,47395,2019-09-01,15,Sunga,4,100,400
