,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
4518,3079,2019-01-18,15,Gorro,4,80,320
4528,3086,2019-01-18,15,Terno Estampa,3,706,2118
4620,3142,2019-01-18,15,Cinto Listrado,2,214,428
4621,3142,2019-01-18,15,Gorro Liso,1,92,92
4623,3145,2019-01-18,15,Meia Xadrez,2,41,82
4630,3151,2019-01-18,15,Casaco Linho,2,299,598
4647,3162,2019-01-18,15,Casaco,2,250,500
4648,3162,2019-01-18,15,Casaco Xadrez,1,259,259
4649,3162,2019-01-18,15,Chinelo Estampa,4,74,296
4692,3188,2019-01-18,15,Chinelo Xadrez,1,66,66
4718,3212,2019-01-18,15,Bermuda Estampa,2,169,338
4758,3245,2019-01-18,15,Tênis Linho,2,294,588
