,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65433,45254,2019-08-22,15,Meia,1,30,30
65434,45254,2019-08-22,15,Short Xadrez,1,100,100
65489,45294,2019-08-22,15,Terno Liso,1,720,720
65506,45309,2019-08-22,15,Gorro Liso,3,92,276
65541,45333,2019-08-22,15,Camiseta Estampa,2,196,392
65542,45333,2019-08-22,15,Calça Linho,1,211,211
65586,45365,2019-08-22,15,Gorro Liso,3,92,276
65587,45365,2019-08-22,15,Cinto Listrado,4,214,856
65588,45365,2019-08-22,15,Cinto Liso,2,209,418
65649,45417,2019-08-22,15,Calça Xadrez,1,185,185
65674,45437,2019-08-22,15,Sunga Listrado,2,114,228
65675,45437,2019-08-22,15,Casaco Liso,1,255,255
