,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51642,35651,2019-07-04,15,Pulseira Listrado,1,79,79
51729,35718,2019-07-04,15,Polo Estampa,2,138,276
51730,35718,2019-07-04,15,Camiseta Listrado,1,197,197
51731,35718,2019-07-04,15,Mochila Xadrez,1,283,283
51744,35728,2019-07-04,15,Cueca,5,50,250
51745,35728,2019-07-04,15,Sunga,2,100,200
51746,35728,2019-07-04,15,Tênis Listrado,4,262,1048
51780,35752,2019-07-04,15,Relógio,1,200,200
51887,35825,2019-07-04,15,Camisa Gola V Linho,2,145,290
51888,35825,2019-07-04,15,Calça,2,170,340
