ID Loja,Valor Final
Shopping Center Interlagos,12939
Rio Mar Shopping Fortaleza,8141
Bourbon Shopping SP,8044
Novo Shopping Ribeirão Preto,6598
Norte Shopping,6174
Ribeirão Shopping,5961
Shopping Midway Mall,5859
Palladium Shopping Curitiba,5751
Shopping Ibirapuera,5720
Shopping Morumbi,5620
Iguatemi Esplanada,5493
Shopping Barra,5446
Shopping Center Leste Aricanduva,5024
Shopping União de Osasco,4952
Passei das Águas Shopping,4792
Shopping Recife,4678
Parque Dom Pedro Shopping,4582
Iguatemi Campinas,4002
Shopping SP Market,3710
Shopping Eldorado,3706
Salvador Shopping,3674
Center Shopping Uberlândia,3569
Rio Mar Recife,3520
Shopping Vila Velha,2049
Shopping Iguatemi Fortaleza,1931
