ID Loja,Valor Final
Palladium Shopping Curitiba,12776
Iguatemi Campinas,9422
Ribeirão Shopping,8662
Shopping Ibirapuera,8063
Iguatemi Esplanada,7143
Shopping Iguatemi Fortaleza,6561
Rio Mar Shopping Fortaleza,5188
Shopping Barra,4903
Shopping Midway Mall,4689
Norte Shopping,4535
Shopping Morumbi,4520
Salvador Shopping,3856
Shopping União de Osasco,3766
Shopping Center Interlagos,3048
Center Shopping Uberlândia,2689
Shopping Vila Velha,2669
Passei das Águas Shopping,2259
Shopping SP Market,2163
Rio Mar Recife,2127
Shopping Recife,1920
Shopping Eldorado,1775
Parque Dom Pedro Shopping,1593
Novo Shopping Ribeirão Preto,1287
Bourbon Shopping SP,1225
Shopping Center Leste Aricanduva,530
