ID Loja,Valor Final
Rio Mar Recife,13219
Ribeirão Shopping,8324
Salvador Shopping,8236
Shopping Midway Mall,6953
Rio Mar Shopping Fortaleza,6303
Shopping Morumbi,5646
Shopping Center Leste Aricanduva,5400
Norte Shopping,5389
Shopping Recife,5298
Passei das Águas Shopping,5152
Parque Dom Pedro Shopping,5046
Center Shopping Uberlândia,4985
Shopping Ibirapuera,4692
Shopping Vila Velha,4468
Shopping Center Interlagos,4331
Bourbon Shopping SP,4282
Shopping Barra,4265
Shopping União de Osasco,3993
Novo Shopping Ribeirão Preto,3940
Shopping Eldorado,3796
Palladium Shopping Curitiba,3371
Shopping SP Market,3243
Iguatemi Esplanada,2864
Iguatemi Campinas,2156
Shopping Iguatemi Fortaleza,1800
