,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
50494,34840,2019-06-30,10,Camisa,5,100,500
50495,34840,2019-06-30,10,Tênis Xadrez,3,259,777
50496,34840,2019-06-30,10,Mochila,5,270,1350
50553,34877,2019-06-30,10,Sunga Linho,2,149,298
50635,34939,2019-06-30,10,Bermuda Listrado,2,163,326
50636,34939,2019-06-30,10,Polo Xadrez,2,142,284
50637,34939,2019-06-30,10,Mochila Estampa,3,277,831
50698,34988,2019-06-30,10,Cueca Xadrez,1,60,60
50699,34988,2019-06-30,10,Cueca Xadrez,1,60,60
50700,34988,2019-06-30,10,Sunga Liso,1,114,114
