,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87471,60570,2019-11-08,10,Mochila Estampa,4,277,1108
87472,60570,2019-11-08,10,Calça Xadrez,4,185,740
87512,60602,2019-11-08,10,Camisa Gola V,3,100,300
87513,60602,2019-11-08,10,Camisa Gola V Liso,1,118,118
87514,60603,2019-11-08,10,Pulseira Linho,1,114,114
87515,60603,2019-11-08,10,Short Listrado,2,102,204
87540,60616,2019-11-08,10,Cinto Xadrez,2,215,430
87604,60653,2019-11-08,10,Relógio Linho,3,240,720
87608,60656,2019-11-08,10,Casaco,3,250,750
87634,60671,2019-11-08,10,Relógio Listrado,2,218,436
87635,60671,2019-11-08,10,Calça Xadrez,3,185,555
87636,60671,2019-11-08,10,Short Linho,1,133,133
87637,60671,2019-11-08,10,Camiseta Liso,3,187,561
87640,60673,2019-11-08,10,Chinelo Listrado,1,73,73
87641,60673,2019-11-08,10,Cinto Liso,3,209,627
87653,60682,2019-11-08,10,Gorro Liso,3,92,276
87668,60696,2019-11-08,10,Relógio Listrado,2,218,436
87669,60696,2019-11-08,10,Gorro Liso,4,92,368
87670,60696,2019-11-08,10,Camiseta Liso,1,187,187
87671,60696,2019-11-08,10,Mochila Linho,1,311,311
87702,60713,2019-11-08,10,Polo Xadrez,5,142,710
87703,60713,2019-11-08,10,Bermuda Xadrez,3,155,465
87704,60713,2019-11-08,10,Pulseira,4,70,280
