,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
4548,3097,2019-01-18,10,Mochila,1,270,270
4549,3097,2019-01-18,10,Mochila Liso,3,276,828
4554,3100,2019-01-18,10,Pulseira Liso,4,87,348
4555,3100,2019-01-18,10,Short,2,90,180
4568,3111,2019-01-18,10,Relógio,2,200,400
4569,3111,2019-01-18,10,Bermuda Linho,1,195,195
4570,3111,2019-01-18,10,Relógio Listrado,3,218,654
4571,3111,2019-01-18,10,Terno Linho,1,750,750
4713,3206,2019-01-18,10,Cueca Liso,3,69,207
4714,3206,2019-01-18,10,Cueca Linho,1,93,93
4715,3206,2019-01-18,10,Pulseira Listrado,1,79,79
4717,3211,2019-01-18,10,Calça Linho,5,211,1055
