,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
968,647,2019-01-05,10,Camisa Linho,2,141,282
969,647,2019-01-05,10,Calça Liso,1,190,190
1035,693,2019-01-05,10,Polo Estampa,3,138,414
1036,693,2019-01-05,10,Short,2,90,180
1057,708,2019-01-05,10,Cueca Estampa,5,66,330
1058,708,2019-01-05,10,Pulseira Estampa,1,87,87
1064,712,2019-01-05,10,Chinelo Listrado,1,73,73
1065,712,2019-01-05,10,Tênis Xadrez,1,259,259
1074,718,2019-01-05,10,Tênis Listrado,2,262,524
1075,718,2019-01-05,10,Gorro,3,80,240
1104,732,2019-01-05,10,Tênis Liso,1,266,266
1105,732,2019-01-05,10,Mochila Estampa,1,277,277
1106,732,2019-01-05,10,Sapato Liso,2,368,736
1107,732,2019-01-05,10,Casaco Linho,2,299,598
