,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
69675,48264,2019-09-06,10,Relógio Liso,3,216,648
69693,48279,2019-09-06,10,Polo Xadrez,5,142,710
69694,48279,2019-09-06,10,Bermuda Linho,5,195,975
69705,48287,2019-09-06,10,Short,1,90,90
69708,48291,2019-09-06,10,Sunga Liso,1,114,114
69728,48302,2019-09-06,10,Bermuda Linho,2,195,390
69784,48344,2019-09-06,10,Terno,2,700,1400
69785,48344,2019-09-06,10,Relógio Listrado,2,218,436
69820,48368,2019-09-06,10,Tênis Xadrez,2,259,518
69859,48398,2019-09-06,10,Sapato Liso,2,368,736
69860,48398,2019-09-06,10,Meia Listrado,2,37,74
