,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
77866,54004,2019-10-05,10,Casaco Linho,1,299,299
77867,54004,2019-10-05,10,Chinelo Xadrez,1,66,66
77883,54015,2019-10-05,10,Chinelo Liso,5,71,355
77944,54061,2019-10-05,10,Gorro Xadrez,1,85,85
77945,54061,2019-10-05,10,Gorro,3,80,240
77946,54062,2019-10-05,10,Casaco Xadrez,2,259,518
77947,54062,2019-10-05,10,Pulseira Liso,5,87,435
77948,54062,2019-10-05,10,Cinto,2,200,400
78003,54096,2019-10-05,10,Gorro Liso,2,92,184
78004,54096,2019-10-05,10,Tênis Xadrez,2,259,518
78024,54115,2019-10-05,10,Camisa,1,100,100
78080,54157,2019-10-05,10,Gorro Liso,1,92,92
78081,54157,2019-10-05,10,Sunga Linho,3,149,447
78082,54157,2019-10-05,10,Sunga Xadrez,1,116,116
78083,54157,2019-10-05,10,Chinelo Xadrez,1,66,66
