,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59813,41337,2019-08-02,10,Pulseira Linho,2,114,228
59814,41337,2019-08-02,10,Cueca,3,50,150
59815,41337,2019-08-02,10,Tênis Linho,3,294,882
59823,41343,2019-08-02,10,Camisa,5,100,500
59824,41343,2019-08-02,10,Relógio Linho,3,240,720
59905,41395,2019-08-02,10,Mochila Linho,5,311,1555
59906,41395,2019-08-02,10,Short Linho,3,133,399
59956,41427,2019-08-02,10,Casaco Listrado,2,269,538
59976,41439,2019-08-02,10,Mochila Xadrez,4,283,1132
59981,41443,2019-08-02,10,Cueca Estampa,1,66,66
