,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
83242,57712,2019-10-24,10,Terno Xadrez,5,709,3545
83243,57712,2019-10-24,10,Meia,3,30,90
83309,57755,2019-10-24,10,Short Liso,3,108,324
83348,57781,2019-10-24,10,Camisa Linho,5,141,705
83349,57781,2019-10-24,10,Camisa Gola V,1,100,100
83371,57799,2019-10-24,10,Casaco Listrado,2,269,538
83372,57800,2019-10-24,10,Chinelo,2,60,120
83373,57800,2019-10-24,10,Camiseta Listrado,1,197,197
83437,57848,2019-10-24,10,Cinto Xadrez,2,215,430
83438,57848,2019-10-24,10,Camisa Linho,3,141,423
83439,57848,2019-10-24,10,Pulseira Listrado,2,79,158
83459,57860,2019-10-24,10,Gorro Liso,1,92,92
