,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
53626,37062,2019-07-11,10,Cueca Estampa,3,66,198
53627,37062,2019-07-11,10,Cinto Xadrez,2,215,430
53659,37087,2019-07-11,10,Cueca,3,50,150
53663,37092,2019-07-11,10,Camisa Linho,1,141,141
53664,37092,2019-07-11,10,Pulseira,4,70,280
53703,37117,2019-07-11,10,Polo Liso,4,137,548
53709,37123,2019-07-11,10,Chinelo Listrado,2,73,146
53710,37123,2019-07-11,10,Camisa Gola V,3,100,300
53711,37123,2019-07-11,10,Cueca Xadrez,2,60,120
53712,37123,2019-07-11,10,Camisa Estampa,1,113,113
53812,37193,2019-07-11,10,Gorro Xadrez,2,85,170
53813,37193,2019-07-11,10,Camisa Linho,2,141,282
53850,37222,2019-07-11,10,Meia Estampa,2,50,100
