,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
70228,48648,2019-09-08,10,Cueca Liso,1,69,69
70229,48648,2019-09-08,10,Tênis Listrado,5,262,1310
70230,48648,2019-09-08,10,Camiseta Xadrez,2,200,400
70231,48648,2019-09-08,10,Chinelo Linho,3,105,315
70234,48651,2019-09-08,10,Camisa Liso,1,105,105
70255,48668,2019-09-08,10,Sapato,1,350,350
70291,48690,2019-09-08,10,Terno Estampa,3,706,2118
70292,48690,2019-09-08,10,Polo,2,130,260
70293,48690,2019-09-08,10,Polo Estampa,3,138,414
70341,48735,2019-09-08,10,Camisa Linho,3,141,423
70342,48735,2019-09-08,10,Meia Estampa,1,50,50
70352,48743,2019-09-08,10,Calça Estampa,1,177,177
70353,48743,2019-09-08,10,Relógio Xadrez,2,214,428
70354,48743,2019-09-08,10,Sapato Xadrez,3,368,1104
70442,48802,2019-09-08,10,Relógio Liso,1,216,216
