,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
30553,21030,2019-04-20,10,Camisa Listrado,5,108,540
30564,21035,2019-04-20,10,Pulseira Xadrez,1,87,87
30590,21059,2019-04-20,10,Cueca Linho,2,93,186
30604,21071,2019-04-20,10,Sunga Linho,1,149,149
30605,21071,2019-04-20,10,Chinelo Estampa,3,74,222
30646,21095,2019-04-20,10,Mochila Estampa,3,277,831
30647,21095,2019-04-20,10,Tênis Estampa,2,256,512
30652,21099,2019-04-20,10,Short Estampa,1,96,96
30653,21099,2019-04-20,10,Cinto Xadrez,2,215,430
30700,21128,2019-04-20,10,Gorro Listrado,1,97,97
30701,21128,2019-04-20,10,Camiseta Listrado,4,197,788
30702,21128,2019-04-20,10,Gorro,1,80,80
30705,21131,2019-04-20,10,Polo Liso,2,137,274
