,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78413,54407,2019-10-07,10,Cinto Liso,1,209,209
78414,54408,2019-10-07,10,Short Linho,1,133,133
78503,54472,2019-10-07,10,Casaco Xadrez,2,259,518
78576,54523,2019-10-07,10,Terno,1,700,700
78626,54566,2019-10-07,10,Casaco,1,250,250
78627,54566,2019-10-07,10,Sapato Xadrez,3,368,1104
78628,54566,2019-10-07,10,Sunga Linho,1,149,149
78629,54568,2019-10-07,10,Sapato Liso,1,368,368
78630,54568,2019-10-07,10,Sunga Xadrez,2,116,232
78680,54602,2019-10-07,10,Mochila Listrado,1,275,275
