,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
1732,1148,2019-01-08,10,Gorro Listrado,2,97,194
1733,1148,2019-01-08,10,Calça Listrado,1,181,181
1734,1148,2019-01-08,10,Sapato,1,350,350
1744,1160,2019-01-08,10,Camiseta Liso,3,187,561
1745,1160,2019-01-08,10,Camiseta Liso,2,187,374
1746,1160,2019-01-08,10,Camiseta Liso,1,187,187
1774,1178,2019-01-08,10,Sunga Listrado,1,114,114
1778,1182,2019-01-08,10,Relógio Xadrez,3,214,642
1791,1192,2019-01-08,10,Camisa Gola V Estampa,1,118,118
1817,1215,2019-01-08,10,Polo Linho,3,176,528
1850,1239,2019-01-08,10,Terno Estampa,1,706,706
1851,1239,2019-01-08,10,Meia Estampa,1,50,50
1852,1239,2019-01-08,10,Sunga Liso,2,114,228
1853,1239,2019-01-08,10,Terno Listrado,3,709,2127
1946,1308,2019-01-08,10,Terno Liso,2,720,1440
1947,1308,2019-01-08,10,Terno Estampa,3,706,2118
