,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
6771,4602,2019-01-26,10,Gorro Liso,1,92,92
6811,4633,2019-01-26,10,Pulseira,5,70,350
6899,4706,2019-01-26,10,Tênis,4,250,1000
6900,4707,2019-01-26,10,Sapato Liso,1,368,368
6901,4707,2019-01-26,10,Relógio Estampa,2,219,438
6902,4707,2019-01-26,10,Gorro Linho,1,124,124
6904,4709,2019-01-26,10,Gorro Xadrez,1,85,85
6905,4709,2019-01-26,10,Sunga Xadrez,4,116,464
6906,4709,2019-01-26,10,Polo Linho,1,176,176
7032,4802,2019-01-26,10,Relógio Listrado,4,218,872
7038,4811,2019-01-26,10,Casaco Xadrez,1,259,259
7039,4811,2019-01-26,10,Camiseta Liso,2,187,374
