,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51104,35264,2019-07-02,10,Meia Liso,1,38,38
51105,35264,2019-07-02,10,Chinelo Liso,5,71,355
51106,35264,2019-07-02,10,Cinto Listrado,1,214,214
51112,35269,2019-07-02,10,Sunga Liso,4,114,456
51113,35269,2019-07-02,10,Camiseta Linho,4,223,892
51114,35269,2019-07-02,10,Sapato Listrado,2,363,726
51187,35329,2019-07-02,10,Gorro Linho,3,124,372
51193,35337,2019-07-02,10,Pulseira Linho,1,114,114
51194,35337,2019-07-02,10,Relógio Xadrez,4,214,856
51196,35342,2019-07-02,10,Cinto,4,200,800
51230,35364,2019-07-02,10,Camiseta Liso,5,187,935
51231,35364,2019-07-02,10,Meia Liso,1,38,38
51277,35396,2019-07-02,10,Camisa Gola V Xadrez,1,107,107
51278,35396,2019-07-02,10,Calça Listrado,3,181,543
51279,35396,2019-07-02,10,Calça Linho,1,211,211
