,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
89411,61901,2019-11-15,10,Polo Xadrez,3,142,426
89412,61902,2019-11-15,10,Casaco Liso,1,255,255
89413,61902,2019-11-15,10,Casaco Listrado,3,269,807
89414,61902,2019-11-15,10,Chinelo Listrado,1,73,73
89415,61902,2019-11-15,10,Bermuda,3,150,450
89473,61941,2019-11-15,10,Bermuda Liso,4,157,628
89474,61941,2019-11-15,10,Meia Estampa,1,50,50
89475,61941,2019-11-15,10,Terno Listrado,1,709,709
89476,61941,2019-11-15,10,Bermuda,2,150,300
89629,62047,2019-11-15,10,Camiseta Estampa,1,196,196
89667,62082,2019-11-15,10,Tênis Liso,4,266,1064
89668,62082,2019-11-15,10,Pulseira Xadrez,1,87,87
