,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
75877,52577,2019-09-28,5,Gorro Xadrez,1,85,85
75878,52577,2019-09-28,5,Casaco Estampa,1,256,256
75879,52577,2019-09-28,5,Cinto Estampa,1,209,209
75930,52621,2019-09-28,5,Bermuda Xadrez,1,155,155
75931,52621,2019-09-28,5,Tênis Liso,3,266,798
75933,52624,2019-09-28,5,Cueca Linho,2,93,186
75934,52624,2019-09-28,5,Sunga,1,100,100
75988,52665,2019-09-28,5,Tênis Xadrez,1,259,259
76016,52683,2019-09-28,5,Chinelo Estampa,5,74,370
76106,52750,2019-09-28,5,Tênis,2,250,500
76107,52750,2019-09-28,5,Cueca Listrado,2,67,134
76108,52750,2019-09-28,5,Casaco Liso,3,255,765
76109,52750,2019-09-28,5,Chinelo Liso,2,71,142
76110,52751,2019-09-28,5,Gorro Xadrez,1,85,85
76111,52751,2019-09-28,5,Cinto Linho,3,248,744
76112,52751,2019-09-28,5,Camisa Gola V Liso,2,118,236
