,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
11634,8059,2019-02-12,5,Relógio,5,200,1000
11635,8059,2019-02-12,5,Pulseira,1,70,70
11663,8079,2019-02-12,5,Chinelo Listrado,2,73,146
11664,8079,2019-02-12,5,Sunga Liso,5,114,570
11665,8079,2019-02-12,5,Sunga Estampa,4,120,480
11716,8114,2019-02-12,5,Terno Liso,5,720,3600
11717,8114,2019-02-12,5,Casaco,1,250,250
11744,8129,2019-02-12,5,Gorro Listrado,1,97,97
11745,8129,2019-02-12,5,Sapato Listrado,1,363,363
11825,8177,2019-02-12,5,Cueca Xadrez,2,60,120
11842,8188,2019-02-12,5,Pulseira Xadrez,3,87,261
