,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
34151,23560,2019-05-03,5,Casaco Xadrez,3,259,777
34186,23583,2019-05-03,5,Meia Estampa,4,50,200
34187,23583,2019-05-03,5,Sunga Estampa,1,120,120
34241,23618,2019-05-03,5,Polo Liso,2,137,274
34242,23618,2019-05-03,5,Meia Estampa,2,50,100
34253,23625,2019-05-03,5,Camisa Gola V Xadrez,1,107,107
34266,23635,2019-05-03,5,Camisa Gola V,1,100,100
34289,23650,2019-05-03,5,Sunga Liso,4,114,456
34295,23655,2019-05-03,5,Chinelo Linho,3,105,315
34354,23701,2019-05-03,5,Cinto Listrado,1,214,214
34355,23701,2019-05-03,5,Sapato Linho,1,391,391
34356,23701,2019-05-03,5,Meia Xadrez,2,41,82
