,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
9317,6383,2019-02-04,5,Short Estampa,1,96,96
9318,6383,2019-02-04,5,Polo Xadrez,2,142,284
9319,6383,2019-02-04,5,Relógio Estampa,2,219,438
9328,6390,2019-02-04,5,Casaco Listrado,3,269,807
9329,6390,2019-02-04,5,Terno Xadrez,1,709,709
9470,6488,2019-02-04,5,Chinelo Listrado,3,73,219
9501,6509,2019-02-04,5,Meia Linho,2,78,156
9502,6509,2019-02-04,5,Relógio Linho,5,240,1200
9503,6509,2019-02-04,5,Gorro Estampa,5,93,465
9504,6509,2019-02-04,5,Gorro Xadrez,1,85,85
9521,6521,2019-02-04,5,Cinto,4,200,800
9542,6541,2019-02-04,5,Camisa Gola V Estampa,3,118,354
9580,6571,2019-02-04,5,Mochila Liso,1,276,276
