,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
67129,46440,2019-08-28,5,Polo Estampa,2,138,276
67130,46440,2019-08-28,5,Short Liso,1,108,108
67131,46440,2019-08-28,5,Mochila Estampa,1,277,277
67132,46440,2019-08-28,5,Sapato Xadrez,2,368,736
67133,46440,2019-08-28,5,Camisa Gola V Listrado,3,116,348
67134,46442,2019-08-28,5,Terno Estampa,1,706,706
67135,46442,2019-08-28,5,Casaco Linho,2,299,598
67138,46445,2019-08-28,5,Casaco Liso,5,255,1275
67139,46445,2019-08-28,5,Casaco Estampa,4,256,1024
67262,46528,2019-08-28,5,Bermuda Listrado,1,163,163
67263,46528,2019-08-28,5,Gorro Listrado,2,97,194
67271,46535,2019-08-28,5,Mochila Liso,3,276,828
67272,46535,2019-08-28,5,Pulseira Listrado,1,79,79
67273,46535,2019-08-28,5,Polo Xadrez,2,142,284
