,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78131,54185,2019-10-06,5,Meia Liso,2,38,76
78132,54185,2019-10-06,5,Casaco Liso,1,255,255
78162,54206,2019-10-06,5,Tênis Listrado,1,262,262
78163,54206,2019-10-06,5,Gorro Estampa,4,93,372
78195,54239,2019-10-06,5,Camisa Gola V Liso,2,118,236
78244,54279,2019-10-06,5,Meia Estampa,4,50,200
78245,54279,2019-10-06,5,Chinelo Xadrez,1,66,66
78272,54300,2019-10-06,5,Short Listrado,1,102,102
78285,54313,2019-10-06,5,Camiseta Estampa,1,196,196
78286,54313,2019-10-06,5,Cueca Liso,1,69,69
78353,54364,2019-10-06,5,Polo Linho,5,176,880
78393,54391,2019-10-06,5,Sapato,4,350,1400
