,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
11307,7819,2019-02-11,5,Casaco Linho,1,299,299
11308,7819,2019-02-11,5,Gorro,3,80,240
11325,7837,2019-02-11,5,Casaco Xadrez,3,259,777
11356,7857,2019-02-11,5,Camisa Gola V,5,100,500
11377,7880,2019-02-11,5,Calça Xadrez,3,185,555
11380,7884,2019-02-11,5,Calça,1,170,170
11462,7942,2019-02-11,5,Camiseta Listrado,1,197,197
11463,7942,2019-02-11,5,Calça Linho,2,211,422
11464,7942,2019-02-11,5,Polo Listrado,1,149,149
11465,7942,2019-02-11,5,Meia Listrado,2,37,74
11466,7942,2019-02-11,5,Terno Linho,1,750,750
11489,7958,2019-02-11,5,Cinto Estampa,1,209,209
11490,7958,2019-02-11,5,Cinto Estampa,5,209,1045
11546,7993,2019-02-11,5,Sunga Linho,5,149,745
