,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
83763,58077,2019-10-26,5,Casaco Liso,2,255,510
83848,58141,2019-10-26,5,Short Estampa,1,96,96
83849,58141,2019-10-26,5,Sapato Listrado,2,363,726
83853,58145,2019-10-26,5,Camisa Gola V Xadrez,1,107,107
83854,58145,2019-10-26,5,Casaco Xadrez,1,259,259
83889,58171,2019-10-26,5,Mochila Xadrez,2,283,566
83916,58188,2019-10-26,5,Terno Estampa,2,706,1412
83917,58188,2019-10-26,5,Casaco Liso,2,255,510
83927,58200,2019-10-26,5,Camisa Gola V,1,100,100
83928,58200,2019-10-26,5,Camisa Gola V Xadrez,1,107,107
83984,58242,2019-10-26,5,Pulseira Linho,2,114,228
