,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
19476,13427,2019-03-12,5,Calça Xadrez,1,185,185
19477,13427,2019-03-12,5,Camisa Gola V Listrado,1,116,116
19534,13471,2019-03-12,5,Cueca,1,50,50
19538,13474,2019-03-12,5,Sunga Listrado,1,114,114
19547,13479,2019-03-12,5,Camisa Gola V Linho,4,145,580
19548,13479,2019-03-12,5,Camiseta Linho,1,223,223
19701,13584,2019-03-12,5,Terno,2,700,1400
19702,13584,2019-03-12,5,Short,1,90,90
19738,13615,2019-03-12,5,Tênis Listrado,3,262,786
19739,13615,2019-03-12,5,Chinelo Liso,1,71,71
