,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
89418,61904,2019-11-15,5,Terno Listrado,1,709,709
89487,61950,2019-11-15,5,Bermuda Estampa,3,169,507
89488,61950,2019-11-15,5,Terno Estampa,4,706,2824
89489,61950,2019-11-15,5,Terno Listrado,2,709,1418
89526,61981,2019-11-15,5,Terno Linho,3,750,2250
89527,61981,2019-11-15,5,Casaco Listrado,2,269,538
89528,61981,2019-11-15,5,Cinto Liso,5,209,1045
89529,61981,2019-11-15,5,Bermuda,5,150,750
89573,62008,2019-11-15,5,Tênis Liso,1,266,266
89660,62079,2019-11-15,5,Mochila Liso,3,276,828
89661,62079,2019-11-15,5,Calça,1,170,170
89662,62079,2019-11-15,5,Camisa Linho,2,141,282
89663,62079,2019-11-15,5,Sapato Xadrez,2,368,736
