,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
88304,61112,2019-11-11,6,Chinelo Liso,1,71,71
88351,61145,2019-11-11,6,Mochila Listrado,2,275,550
88446,61221,2019-11-11,6,Camisa Estampa,3,113,339
88447,61221,2019-11-11,6,Camisa Liso,1,105,105
88462,61232,2019-11-11,6,Sapato,2,350,700
88482,61253,2019-11-11,6,Meia Estampa,1,50,50
88508,61272,2019-11-11,6,Chinelo Xadrez,1,66,66
88509,61272,2019-11-11,6,Cueca Linho,4,93,372
88510,61272,2019-11-11,6,Camisa Gola V Listrado,2,116,232
88511,61272,2019-11-11,6,Cueca,4,50,200
