,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
38128,26288,2019-05-17,6,Cinto Xadrez,3,215,645
38129,26288,2019-05-17,6,Meia Estampa,1,50,50
38130,26288,2019-05-17,6,Gorro Listrado,4,97,388
38193,26328,2019-05-17,6,Casaco Linho,1,299,299
38194,26328,2019-05-17,6,Calça Listrado,1,181,181
38196,26331,2019-05-17,6,Terno Xadrez,3,709,2127
38197,26331,2019-05-17,6,Polo Estampa,1,138,138
38205,26337,2019-05-17,6,Calça Liso,1,190,190
38206,26337,2019-05-17,6,Sapato Listrado,2,363,726
38207,26337,2019-05-17,6,Mochila Listrado,2,275,550
38208,26337,2019-05-17,6,Bermuda Listrado,1,163,163
38346,26442,2019-05-17,6,Polo,2,130,260
