,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95892,66365,2019-12-08,6,Relógio Xadrez,3,214,642
95939,66395,2019-12-08,6,Camisa Gola V,1,100,100
95940,66395,2019-12-08,6,Mochila Liso,4,276,1104
95941,66395,2019-12-08,6,Camisa Gola V Xadrez,2,107,214
95970,66419,2019-12-08,6,Polo,2,130,260
96002,66443,2019-12-08,6,Calça Listrado,1,181,181
96036,66465,2019-12-08,6,Sunga Estampa,2,120,240
96037,66465,2019-12-08,6,Polo,1,130,130
96143,66536,2019-12-08,6,Polo Listrado,3,149,447
96160,66545,2019-12-08,6,Camiseta Estampa,1,196,196
