,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
34984,24128,2019-05-06,6,Short Estampa,2,96,192
34999,24138,2019-05-06,6,Pulseira Linho,4,114,456
35001,24140,2019-05-06,6,Sunga Listrado,5,114,570
35002,24140,2019-05-06,6,Mochila Liso,2,276,552
35045,24167,2019-05-06,6,Calça,2,170,340
35046,24167,2019-05-06,6,Camisa Listrado,2,108,216
35047,24167,2019-05-06,6,Sunga,2,100,200
35048,24167,2019-05-06,6,Camisa Gola V Listrado,4,116,464
35063,24182,2019-05-06,6,Cueca Liso,1,69,69
35064,24182,2019-05-06,6,Polo Estampa,3,138,414
35065,24182,2019-05-06,6,Camiseta Linho,2,223,446
35066,24182,2019-05-06,6,Meia,2,30,60
35079,24191,2019-05-06,6,Tênis Listrado,1,262,262
35080,24191,2019-05-06,6,Calça Estampa,3,177,531
35118,24221,2019-05-06,6,Cinto Estampa,1,209,209
35119,24221,2019-05-06,6,Cueca Linho,4,93,372
35142,24241,2019-05-06,6,Sapato,3,350,1050
35143,24241,2019-05-06,6,Tênis Linho,2,294,588
35144,24241,2019-05-06,6,Pulseira Liso,1,87,87
35167,24255,2019-05-06,6,Mochila,2,270,540
35168,24255,2019-05-06,6,Polo Listrado,2,149,298
35194,24273,2019-05-06,6,Terno,1,700,700
35198,24275,2019-05-06,6,Camisa Gola V Liso,5,118,590
35237,24300,2019-05-06,6,Camiseta Liso,3,187,561
