,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59250,40943,2019-07-31,6,Relógio,5,200,1000
59251,40943,2019-07-31,6,Terno Estampa,1,706,706
59252,40943,2019-07-31,6,Calça Xadrez,3,185,555
59256,40947,2019-07-31,6,Gorro Xadrez,4,85,340
59257,40947,2019-07-31,6,Gorro Xadrez,3,85,255
59258,40947,2019-07-31,6,Sunga Listrado,5,114,570
59259,40947,2019-07-31,6,Sapato Linho,1,391,391
59260,40947,2019-07-31,6,Sunga Listrado,3,114,342
59261,40947,2019-07-31,6,Relógio Xadrez,1,214,214
59262,40947,2019-07-31,6,Bermuda Listrado,2,163,326
59433,41074,2019-07-31,6,Chinelo Xadrez,4,66,264
59451,41096,2019-07-31,6,Calça Linho,3,211,633
59452,41096,2019-07-31,6,Pulseira Listrado,5,79,395
59453,41096,2019-07-31,6,Casaco Estampa,3,256,768
