,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
33878,23352,2019-05-02,6,Mochila,1,270,270
33879,23352,2019-05-02,6,Relógio Estampa,3,219,657
33974,23437,2019-05-02,6,Sunga Listrado,3,114,342
33975,23437,2019-05-02,6,Chinelo Linho,2,105,210
34000,23458,2019-05-02,6,Chinelo Xadrez,1,66,66
34001,23458,2019-05-02,6,Camisa Gola V Liso,1,118,118
34006,23460,2019-05-02,6,Cueca Xadrez,4,60,240
34007,23460,2019-05-02,6,Camisa Gola V Xadrez,1,107,107
34012,23464,2019-05-02,6,Camisa Gola V Liso,2,118,236
34045,23487,2019-05-02,6,Camisa Gola V Xadrez,1,107,107
34046,23487,2019-05-02,6,Short Xadrez,3,100,300
34077,23513,2019-05-02,6,Camisa Gola V Estampa,3,118,354
34078,23513,2019-05-02,6,Camiseta,3,180,540
34091,23523,2019-05-02,6,Meia Liso,3,38,114
