,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
40059,27611,2019-05-24,6,Pulseira Xadrez,3,87,261
40104,27639,2019-05-24,6,Pulseira Xadrez,3,87,261
40105,27639,2019-05-24,6,Cinto Linho,1,248,248
40202,27701,2019-05-24,6,Short Linho,1,133,133
40205,27706,2019-05-24,6,Cueca,1,50,50
40206,27706,2019-05-24,6,Cueca Liso,1,69,69
40227,27718,2019-05-24,6,Calça Estampa,1,177,177
40228,27718,2019-05-24,6,Camisa Gola V Liso,1,118,118
40264,27745,2019-05-24,6,Chinelo Liso,3,71,213
40265,27745,2019-05-24,6,Bermuda Estampa,2,169,338
40266,27745,2019-05-24,6,Relógio Estampa,1,219,219
