,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
65497,45302,2019-08-22,6,Camisa Estampa,1,113,113
65498,45302,2019-08-22,6,Mochila Linho,1,311,311
65499,45302,2019-08-22,6,Chinelo,4,60,240
65500,45302,2019-08-22,6,Relógio Linho,4,240,960
65505,45308,2019-08-22,6,Tênis,1,250,250
65584,45364,2019-08-22,6,Bermuda,2,150,300
65585,45364,2019-08-22,6,Cueca Liso,4,69,276
65614,45386,2019-08-22,6,Pulseira Liso,1,87,87
65615,45386,2019-08-22,6,Terno Xadrez,1,709,709
65647,45414,2019-08-22,6,Pulseira,4,70,280
