,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
46825,32269,2019-06-17,6,Sunga Xadrez,4,116,464
46826,32269,2019-06-17,6,Chinelo Liso,2,71,142
46827,32269,2019-06-17,6,Cueca,2,50,100
46837,32278,2019-06-17,6,Chinelo Estampa,3,74,222
46838,32278,2019-06-17,6,Relógio Liso,2,216,432
46839,32278,2019-06-17,6,Tênis Listrado,3,262,786
46840,32278,2019-06-17,6,Casaco Xadrez,5,259,1295
46848,32289,2019-06-17,6,Chinelo Liso,3,71,213
46917,32341,2019-06-17,6,Sunga Estampa,1,120,120
46918,32341,2019-06-17,6,Cinto Xadrez,1,215,215
46919,32341,2019-06-17,6,Short Linho,1,133,133
46944,32360,2019-06-17,6,Terno Xadrez,2,709,1418
46960,32371,2019-06-17,6,Cueca,2,50,100
46968,32380,2019-06-17,6,Cueca Listrado,4,67,268
46969,32380,2019-06-17,6,Pulseira Listrado,2,79,158
46970,32380,2019-06-17,6,Camiseta,1,180,180
47009,32407,2019-06-17,6,Sunga Estampa,1,120,120
47010,32407,2019-06-17,6,Camisa Gola V Listrado,1,116,116
47011,32407,2019-06-17,6,Casaco Liso,4,255,1020
47012,32407,2019-06-17,6,Casaco Listrado,3,269,807
47033,32425,2019-06-17,6,Meia Linho,2,78,156
47034,32425,2019-06-17,6,Pulseira Liso,1,87,87
47043,32434,2019-06-17,6,Pulseira Listrado,4,79,316
