,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71067,49232,2019-09-11,6,Camisa,3,100,300
71068,49232,2019-09-11,6,Pulseira,5,70,350
71091,49248,2019-09-11,6,Bermuda Estampa,1,169,169
71092,49248,2019-09-11,6,Relógio Linho,4,240,960
71093,49248,2019-09-11,6,Cueca Estampa,2,66,132
71094,49248,2019-09-11,6,Chinelo Estampa,2,74,148
71268,49376,2019-09-11,6,Gorro Linho,3,124,372
71280,49386,2019-09-11,6,Bermuda Linho,3,195,585
71286,49389,2019-09-11,6,Short,5,90,450
71323,49416,2019-09-11,6,Casaco Estampa,1,256,256
71324,49416,2019-09-11,6,Mochila Xadrez,2,283,566
71325,49416,2019-09-11,6,Camisa Gola V Liso,2,118,236
71326,49416,2019-09-11,6,Pulseira Listrado,1,79,79
