,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3139,2119,2019-01-13,6,Sunga Listrado,1,114,114
3140,2119,2019-01-13,6,Sunga Liso,1,114,114
3167,2137,2019-01-13,6,Relógio,1,200,200
3168,2137,2019-01-13,6,Mochila Liso,1,276,276
3169,2137,2019-01-13,6,Short Estampa,4,96,384
3170,2137,2019-01-13,6,Relógio Listrado,2,218,436
3210,2165,2019-01-13,6,Casaco Estampa,1,256,256
3249,2189,2019-01-13,6,Calça,2,170,340
3284,2210,2019-01-13,6,Calça Xadrez,3,185,555
3285,2210,2019-01-13,6,Short Linho,2,133,266
3303,2219,2019-01-13,6,Short Linho,3,133,399
3340,2249,2019-01-13,6,Relógio Liso,1,216,216
3341,2249,2019-01-13,6,Tênis Linho,2,294,588
3359,2266,2019-01-13,6,Cueca Linho,4,93,372
