,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
56971,39368,2019-07-23,6,Meia Liso,1,38,38
56972,39368,2019-07-23,6,Casaco Estampa,3,256,768
57034,39416,2019-07-23,6,Polo Linho,2,176,352
57053,39431,2019-07-23,6,Camisa Gola V Estampa,3,118,354
57054,39431,2019-07-23,6,Terno Xadrez,1,709,709
57167,39506,2019-07-23,6,Sunga Xadrez,1,116,116
57168,39506,2019-07-23,6,Tênis Xadrez,1,259,259
57210,39533,2019-07-23,6,Meia Estampa,2,50,100
57248,39560,2019-07-23,6,Chinelo Listrado,4,73,292
57249,39560,2019-07-23,6,Camisa Liso,2,105,210
