,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87438,60547,2019-11-08,6,Camisa Gola V,1,100,100
87439,60547,2019-11-08,6,Short Linho,5,133,665
87457,60563,2019-11-08,6,Camiseta,1,180,180
87458,60563,2019-11-08,6,Sapato Linho,2,391,782
87473,60572,2019-11-08,6,Camiseta Liso,1,187,187
87474,60572,2019-11-08,6,Gorro Linho,5,124,620
87475,60572,2019-11-08,6,Pulseira Linho,2,114,228
87655,60684,2019-11-08,6,Sapato Liso,1,368,368
87679,60700,2019-11-08,6,Cueca Xadrez,3,60,180
87680,60700,2019-11-08,6,Camisa Xadrez,2,105,210
87681,60702,2019-11-08,6,Camiseta,4,180,720
87682,60702,2019-11-08,6,Relógio Liso,1,216,216
