,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
48616,33557,2019-06-23,6,Short Listrado,5,102,510
48617,33557,2019-06-23,6,Sapato Linho,3,391,1173
48618,33557,2019-06-23,6,Terno Listrado,1,709,709
48663,33585,2019-06-23,6,Sunga Listrado,3,114,342
48664,33585,2019-06-23,6,Short,1,90,90
48689,33600,2019-06-23,6,Sapato Xadrez,2,368,736
48690,33600,2019-06-23,6,Sunga Linho,2,149,298
48691,33600,2019-06-23,6,Meia Xadrez,5,41,205
48771,33654,2019-06-23,6,Bermuda Linho,3,195,585
48772,33654,2019-06-23,6,Polo,3,130,390
