,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
41761,28759,2019-05-30,6,Short Xadrez,2,100,200
41762,28759,2019-05-30,6,Relógio Xadrez,3,214,642
41766,28764,2019-05-30,6,Pulseira Xadrez,2,87,174
41767,28764,2019-05-30,6,Tênis Xadrez,1,259,259
41774,28768,2019-05-30,6,Pulseira Linho,2,114,228
41775,28768,2019-05-30,6,Meia Xadrez,2,41,82
41785,28776,2019-05-30,6,Mochila Estampa,1,277,277
41964,28895,2019-05-30,6,Cinto Xadrez,4,215,860
41965,28895,2019-05-30,6,Camisa Gola V Liso,1,118,118
41966,28895,2019-05-30,6,Short,1,90,90
41982,28905,2019-05-30,6,Calça Xadrez,3,185,555
41986,28908,2019-05-30,6,Camisa Gola V Liso,1,118,118
41996,28917,2019-05-30,6,Short Liso,1,108,108
41997,28917,2019-05-30,6,Short Listrado,2,102,204
41998,28917,2019-05-30,6,Polo,1,130,130
42004,28920,2019-05-30,6,Camisa,5,100,500
42005,28920,2019-05-30,6,Camiseta Listrado,1,197,197
42006,28920,2019-05-30,6,Mochila Linho,2,311,622
