,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
60355,41700,2019-08-04,6,Bermuda Xadrez,2,155,310
60406,41737,2019-08-04,6,Camisa,2,100,200
60407,41738,2019-08-04,6,Cinto Listrado,4,214,856
60418,41747,2019-08-04,6,Camisa Gola V,3,100,300
60419,41747,2019-08-04,6,Camiseta,4,180,720
60481,41795,2019-08-04,6,Calça Estampa,2,177,354
60482,41795,2019-08-04,6,Terno Liso,1,720,720
60483,41796,2019-08-04,6,Sapato Liso,2,368,736
60486,41799,2019-08-04,6,Camisa Estampa,1,113,113
60487,41799,2019-08-04,6,Cueca Estampa,1,66,66
60492,41802,2019-08-04,6,Chinelo Linho,1,105,105
60493,41802,2019-08-04,6,Tênis Liso,1,266,266
60526,41824,2019-08-04,6,Short Liso,1,108,108
60527,41824,2019-08-04,6,Polo Xadrez,2,142,284
60570,41851,2019-08-04,6,Pulseira,3,70,210
60588,41863,2019-08-04,6,Meia Liso,2,38,76
60625,41896,2019-08-04,6,Cueca Liso,1,69,69
60626,41896,2019-08-04,6,Bermuda,1,150,150
60627,41896,2019-08-04,6,Gorro,3,80,240
60628,41896,2019-08-04,6,Bermuda Linho,2,195,390
