,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
926,616,2019-01-05,7,Cueca Linho,1,93,93
1012,676,2019-01-05,7,Relógio Listrado,2,218,436
1013,676,2019-01-05,7,Sapato Liso,3,368,1104
1050,702,2019-01-05,7,Mochila Xadrez,1,283,283
1051,702,2019-01-05,7,Sunga Xadrez,2,116,232
1059,709,2019-01-05,7,Short Xadrez,1,100,100
1073,717,2019-01-05,7,Relógio Linho,1,240,240
1090,725,2019-01-05,7,Pulseira Liso,3,87,261
1091,725,2019-01-05,7,Calça Linho,1,211,211
1092,725,2019-01-05,7,Sapato Estampa,3,358,1074
1111,737,2019-01-05,7,Camisa Xadrez,4,105,420
