,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
20308,14004,2019-03-15,7,Relógio Estampa,2,219,438
20309,14004,2019-03-15,7,Polo Liso,2,137,274
20390,14063,2019-03-15,7,Tênis Linho,1,294,294
20391,14063,2019-03-15,7,Mochila Xadrez,2,283,566
20392,14063,2019-03-15,7,Gorro Xadrez,5,85,425
20393,14063,2019-03-15,7,Cinto Listrado,1,214,214
20394,14065,2019-03-15,7,Camisa Liso,1,105,105
20395,14065,2019-03-15,7,Camisa Listrado,1,108,108
20396,14065,2019-03-15,7,Sapato Liso,1,368,368
20397,14065,2019-03-15,7,Mochila Linho,3,311,933
20408,14073,2019-03-15,7,Gorro,1,80,80
20409,14073,2019-03-15,7,Mochila Listrado,3,275,825
20432,14093,2019-03-15,7,Meia Linho,2,78,156
20433,14093,2019-03-15,7,Calça Linho,3,211,633
20434,14093,2019-03-15,7,Camiseta Linho,1,223,223
20435,14093,2019-03-15,7,Short Liso,1,108,108
20440,14099,2019-03-15,7,Mochila Liso,4,276,1104
20453,14108,2019-03-15,7,Polo Estampa,1,138,138
20482,14125,2019-03-15,7,Cueca Xadrez,1,60,60
20483,14125,2019-03-15,7,Relógio,1,200,200
20541,14156,2019-03-15,7,Gorro Linho,1,124,124
20542,14156,2019-03-15,7,Pulseira Listrado,1,79,79
20545,14158,2019-03-15,7,Sapato Liso,2,368,736
20546,14158,2019-03-15,7,Casaco,1,250,250
20547,14158,2019-03-15,7,Tênis Linho,1,294,294
20560,14169,2019-03-15,7,Meia,2,30,60
