,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93375,64641,2019-11-29,7,Camiseta Listrado,2,197,394
93401,64657,2019-11-29,7,Polo Liso,4,137,548
93402,64657,2019-11-29,7,Relógio Xadrez,3,214,642
93405,64659,2019-11-29,7,Cueca Liso,1,69,69
93428,64678,2019-11-29,7,Relógio Linho,4,240,960
93429,64678,2019-11-29,7,Camisa,5,100,500
93464,64706,2019-11-29,7,Calça Liso,3,190,570
93465,64706,2019-11-29,7,Cueca Listrado,2,67,134
93466,64706,2019-11-29,7,Cueca,1,50,50
93473,64713,2019-11-29,7,Cueca,1,50,50
93474,64713,2019-11-29,7,Sapato,3,350,1050
93484,64718,2019-11-29,7,Cueca Listrado,1,67,67
93485,64718,2019-11-29,7,Terno Liso,1,720,720
93505,64731,2019-11-29,7,Pulseira Listrado,1,79,79
93510,64737,2019-11-29,7,Relógio Estampa,1,219,219
93511,64737,2019-11-29,7,Terno Estampa,1,706,706
93521,64745,2019-11-29,7,Gorro,4,80,320
93522,64745,2019-11-29,7,Cinto Estampa,1,209,209
93523,64745,2019-11-29,7,Cueca Listrado,3,67,201
93524,64745,2019-11-29,7,Sapato Linho,3,391,1173
93567,64776,2019-11-29,7,Meia,3,30,90
93568,64776,2019-11-29,7,Camiseta Estampa,3,196,588
