,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
66991,46346,2019-08-27,7,Pulseira Liso,2,87,174
66992,46346,2019-08-27,7,Chinelo,3,60,180
67009,46357,2019-08-27,7,Cueca Listrado,2,67,134
67030,46369,2019-08-27,7,Calça Xadrez,1,185,185
67031,46369,2019-08-27,7,Sapato,1,350,350
67032,46369,2019-08-27,7,Pulseira Xadrez,2,87,174
67050,46385,2019-08-27,7,Casaco Xadrez,1,259,259
67051,46385,2019-08-27,7,Bermuda Liso,1,157,157
67077,46408,2019-08-27,7,Bermuda Xadrez,1,155,155
67078,46408,2019-08-27,7,Mochila Listrado,4,275,1100
67116,46434,2019-08-27,7,Camisa Gola V Linho,3,145,435
67117,46434,2019-08-27,7,Gorro Listrado,1,97,97
67118,46434,2019-08-27,7,Gorro Liso,3,92,276
