,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91096,63058,2019-11-21,7,Casaco,1,250,250
91160,63108,2019-11-21,7,Short Estampa,1,96,96
91161,63108,2019-11-21,7,Gorro Xadrez,1,85,85
91163,63110,2019-11-21,7,Relógio Liso,5,216,1080
91192,63137,2019-11-21,7,Gorro Liso,1,92,92
91193,63137,2019-11-21,7,Pulseira Listrado,1,79,79
91194,63137,2019-11-21,7,Bermuda Liso,4,157,628
91195,63137,2019-11-21,7,Gorro Estampa,2,93,186
91297,63210,2019-11-21,7,Camiseta Liso,2,187,374
91298,63210,2019-11-21,7,Sapato Liso,4,368,1472
