,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
30755,21158,2019-04-21,7,Tênis Estampa,4,256,1024
30756,21158,2019-04-21,7,Short,1,90,90
30757,21158,2019-04-21,7,Pulseira Linho,2,114,228
30758,21158,2019-04-21,7,Bermuda,1,150,150
30759,21158,2019-04-21,7,Cinto,1,200,200
30836,21201,2019-04-21,7,Bermuda Estampa,1,169,169
30870,21225,2019-04-21,7,Sunga Listrado,3,114,342
30872,21228,2019-04-21,7,Gorro,1,80,80
30873,21228,2019-04-21,7,Camisa Gola V Xadrez,1,107,107
30912,21256,2019-04-21,7,Cueca Xadrez,2,60,120
