,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
85480,59219,2019-11-01,3,Camiseta Liso,1,187,187
85481,59219,2019-11-01,3,Tênis Listrado,3,262,786
85482,59219,2019-11-01,3,Sapato Estampa,1,358,358
85483,59219,2019-11-01,3,Camisa Gola V Linho,2,145,290
85484,59219,2019-11-01,3,Pulseira Estampa,3,87,261
85527,59256,2019-11-01,3,Sapato Estampa,1,358,358
85528,59256,2019-11-01,3,Pulseira Linho,1,114,114
85561,59280,2019-11-01,3,Chinelo Xadrez,5,66,330
85606,59314,2019-11-01,3,Gorro Estampa,1,93,93
85607,59314,2019-11-01,3,Tênis Estampa,1,256,256
85666,59363,2019-11-01,3,Chinelo Linho,1,105,105
85674,59368,2019-11-01,3,Bermuda Listrado,3,163,489
85675,59369,2019-11-01,3,Sunga Xadrez,1,116,116
85676,59369,2019-11-01,3,Sunga Linho,1,149,149
85677,59369,2019-11-01,3,Chinelo Linho,2,105,210
